"scientificName","scientificNameAuthorship","subtaxonAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","superfamily","family","subfamily","tribe","genus","specificEpithet","hybrid","subspecies","variety","establishmentMeans","provincialStatus","nationalStatus","firstReported","firstReportedBy","firstReportedSource","firstReportedCollectionNumber","firstReportedGBIF","lastReported","lastReportedBy","lastReportedSource","lastReportedCollectionNumber","lastReportedGBIF","recordCount","reportingStatus","iNatObservationStatus","notes","ID","statsCode"
× Elyhordeum stebbinsianum,"(Bowden) Bowden","",purple wildrye,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooidiae,,× Elyhordeum ,,× Elyhordeum stebbinsianum,,,native,SNA,,2018-07-14,"Frank Lomer; Judith Holm",BABY,BABY-11514,,2018-07-14,"Frank Lomer; Judith Holm",BABY,BABY-11514,,3,new 2018,unobserved,"",1435202,VAS
Abies amabilis,"Douglas ex J. Forbes","",Pacific silver fir,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,Pinaceae,,,Abies,Abies amabilis,,,,native,S5 (2015),,1912-08-16,"John Davidson",UBC,V5324,,2024-09-21,"Harry Hill",iNaturalist,243225104,,310,confirmed,observed,"",75240,VAS
Abies grandis,"(Douglas ex D. Don) Lindl.","",grand fir,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,Pinaceae,,,Abies,Abies grandis,,,,native,S5 (2015),,2015-01-26,"Steve Ansell",iNaturalist,149068173,,2024-10-12,"shane dooley",iNaturalist,247578583,,113,confirmed,observed,"",63690,VAS
Abies lasiocarpa,"(Hooker) Nuttall","",subalpine fir,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,Pinaceae,,,Abies,Abies lasiocarpa,,,,native,S5 (2015),,2013-07-25,"Marcin Klisz",iNaturalist,74299223,,2024-09-19,"Jon",iNaturalist,242980219,,57,confirmed,observed,"",75241,VAS
Acer circinatum,"Pursh","",vine maple,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,Sapindaceae,,,Acer,Acer circinatum,,,,native,S5 (2015),,1975-09-14,"Richard Hebda",UBC,V162053,,2024-10-15,"fjfrazier",iNaturalist,247543058,,316,confirmed,observed,"",48258,VAS
Acer glabrum var. douglasii,"Torr.","(Hook.) Dippel",Douglas’ maple,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,Sapindaceae,,,Acer,Acer glabrum,,,douglasii,native,S5 (2015),,1912-08-06,"John Davidson",CPNWH,2468436,,2024-08-17,"Gwen L'Hirondelle",iNaturalist,236663590,,40,confirmed,observed,"",181694,VAS
Acer macrophyllum,"Pursh","",bigleaf maple,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,Sapindaceae,,,Acer,Acer macrophyllum,,,,native,S5 (2015),,1993-01-01,"MacPhail, J. & Woodward, R.",E,19941712,,2024-10-14,"julesburg",iNaturalist,247424221,,605,confirmed,observed,"",48227,VAS
Achlys triphylla,"(Sm.) DC.","",vanilla leaf,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Berberidaceae,Berberidoideae,,Achlys,Achlys triphylla,,,,native,S5 (2019),,2023-10-06,"Radu Scurtescu",iNaturalist,186609259,,2023-10-06,"Radu Scurtescu",iNaturalist,186609259,,1,new 2023,observed,"",75263,VAS
Achnatherum hymenoides,"(Roem. & Schult.) Barkworth","",indian ricegrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooidiae,,Achnatherum,Achnatherum hymenoides,,,,native,S4 (2015),,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:7,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:7,,1,new 2020,unobserved,"UBC: Bowen Island Mt. Gardner",117413,VAS
Acmispon parviflorus,"(Benth.) D.D. Sokoloff","",short-flower deervetch,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Acmispon,Acmispon parviflorus,,,,native,S4S5 (2019),,1981-05-13,"Adolf Ceska; Oldriska Ceska; Robert Ogilvie",RBCM,V154855,,2024-10-06,"Gavin Petersen",iNaturalist,246049524,,25,confirmed,observed,"",57048,VAS
Actaea rubra,"(Alton) Willd.","",red baneberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Actaea,Actaea rubra,,,,native,S5 (2019),,2018-08-06,"FreckLes",iNaturalist,88355811,,2024-08-31,"Daryl Sturdy",iNaturalist,239214768,,39,new 2018,observed,"",49870,VAS
Adenocaulon bicolor,"Hook.","",american trailplant,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Mutisioideae,,Adenocaulon,Adenocaulon bicolor,,,,native,S5 (2015),,1984-08-14,"Bruce A. Bohm",UBC,V194653,,2024-09-06,"chandehlv",iNaturalist,240165674,,96,confirmed,observed,"",56854,VAS
Adiantum aleuticum var. aleuticum,"(Rupr.) Paris","",western maidenhair fern,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,,,Pteridaceae,,,Adiantum,Adiantum aleuticum,,,aleuticum,native,S4 (2012),,1963-10-23,"Thomas M.C. Taylor",UBC,V104640,,2024-10-16,"kwright",iNaturalist,247674437,,324,confirmed,observed,"",52667,VAS
Agoseris aurantiaca var. aurantiaca,"(Hook.) Greene","",orange agoseris,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Cichorioideae,,Agoseris,Agoseris aurantiaca,,,aurantiaca,native,S5 (2015),,1912-08-10,"John Davidson",UBC,V44810,,2024-08-07,"osablanca",iNaturalist,234592644,,23,confirmed,observed,"",75302,VAS
Agoseris glauca,"(Pursh) Raf.","",short-beaked agoseris,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Cichorioideae,,Agoseris,Agoseris glauca,,,,native,S5,,1964-09-20,"Vladimir J. Krajina, R.C. Brooke",UBC,V108844,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:13,,3,reported,unobserved,"",75303,VAS
Agoseris grandiflora var. leptophylla,"(Nutt.) Greene","G.I. Baird",large-flowered agoseris,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Cichorioideae,,Agoseris,Agoseris grandiflora,,, leptophylla,native,S5 (2019),,2023-06-23,"Laura",iNaturalist,169072847,,2023-06-23,"Laura",iNaturalist,169072847,,1,new 2023,observed,"",80332,VAS
Agrostis aequivalvis,"(Trin.) Scribn. & Merr.","",northern bentgrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooidiae,,Agrostis,Agrostis aequivalvis,,,,native,S5 (2000),,1912-07-12,"John Davidson",RBCM,V048262,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:14,,4,confirmed,observed,"Reported as: Podagrostis aequivalvis; iNat: needs i.d.",158130,VAS
Agrostis exarata,"Trin.","",Pacific bentgrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooidiae,,Agrostis,Agrostis exarata,,,,native,S5 (2015),,1965-01-01,"B. Fraser",UBC,V198398,,2023-07-01,"Gwen L'Hirondelle",iNaturalist,175249173,,16,confirmed,observed,"",59088,VAS
Agrostis humilis,"(Vasey) Björkman","",alpine bentgrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooidiae,,Agrostis,Agrostis humilis,,,,native,S5 (2019),,1914-01-01,"John Davidson",RBCM,V048271,,1969-09-05,"T. Brayshaw",RBCM,V055006,,8,reported,unobserved,"UBC: Garibaldi PP Barrier Lake, Podagrostis humilis entered as iNaturalist taxonomy.",75316,VAS
Agrostis mertensii,"Trin.","",Arctic bentgrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,,Agrostis,Agrostis mertensii,,,,native,S5 (2015),,1941-07-28,"Vernon C. Brink",UBC,V136911,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:16,,3,confirmed,observed,"iNat: needs i.d.",158138,VAS
Agrostis scabra,"Willd.","",ticklegrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooidiae,,Agrostis,Agrostis scabra,,,,native,S5 (2015),,1913-08-10,"Anonymous",UBC,V198421,,2024-06-29,"judith holm",iNaturalist,226254115,,13,confirmed,observed,"iNat: needs i.d.",75319,VAS
Agrostis variabilis,"Rydb.","",mountain bentgrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooidiae,,Agrostis,Agrostis variabilis,,,,native,,,1938-08-10,"John Eastham",RBCM,V011313Y,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:18,,9,reported,unobserved,"RBCM: Garibaldi PP Panorama Ridge; not in NatureServe but is in FNA",75320,VAS
Alchemilla arvensis,"(Nutt.) Rydb.","",western lady's mantle,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Alchemilla,Alchemilla arvensis,,,,native,S5 (2015),,1916-04-29,"John Davidson",UBC,V45789,,2024-04-13,"Shaan Aroeste",iNaturalist,214911763,,19,confirmed,observed,"Canadensys, FNA, I.T.I.S. list Aphanes occidentalis syn. Alchemilla arvensis",866483,VAS
Alchemilla occidentalis,"(Nuttall) Rydberg in N. L. Britton et al.","",western parsley-piert,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Alchemilla,Alchemilla occidentalis,,,,native,S5 (2019),,2019-04-13,"Ben Keen",iNaturalist,22435878,,2024-01-09,"Brian Starzomski",iNaturalist,196621920,,2,new 2019,observed,"",1452907,VAS
Allium amplectens,"Torr.","",narrowleaf onion,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Allioideae,,Allium,Allium amplectens,,,,native,S3 (2019),,2015-05-17,"Steve Ansell",iNaturalist,66765400,,2023-05-27,"Ksenia Kolodka",iNaturalist,164049935,,13,confirmed,observed,"",60267,VAS
Allium cernuum,"Roth","",nodding onion,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Allioideae,,Allium,Allium cernuum,,,,native,S5 (2015),,1899-07-01,"J. A. Bury[?]",CPNWH,2475755,,2024-10-05,"Steve Ansell",iNaturalist,245842118,,108,confirmed,observed,"",116364,VAS
Allium schoenoprasum,"L.","",chives,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Allioideae,,Allium,Allium schoenoprasum,,,,native,S5 (2019),,2020-06-07,"Ben Keen",iNaturalist,48879007,,2021-07-21,"gtultz",iNaturalist,88049293,,4,new 2020,observed,"",59254,VAS
Allotropa virgata,"Torr. & A. Gray","",sugarstick,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Monotropoideae,,Allotropa,Allotropa virgata,,,,native,S3S4 (2015),,1914-06-29,"Fred Perry",UBC,V45437,,2022-06-19,"ericaharvey6",iNaturalist,122538582,,35,confirmed,observed,"",62481,VAS
Alnus alnobetula ssp. sinuata,"(Ehrh.) K.Koch","(Regel) Raus",Sitka alder,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fagales,,,Betulaceae,,,Alnus,Alnus alnobetula,,sinuata,,native,S5 (2000),,1912-04-13,"John Davidson",UBC,V6677,,2024-09-24,"Jag Athwal",iNaturalist,243867965,,206,confirmed,observed,"UBC & LGL: Alnus viridis ssp. sinuata",939032,VAS
Alnus incana ssp. tenuifolia,"(L.) Moench","(Nutt.) Breitung",mountain alder,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fagales,,,Betulaceae,,,Alnus,Alnus incana,,tenuifolia,,native,S5 (2019),,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:23,,2022-06-03,"Chloe Shore",iNaturalist,120093651,,2,new 2020,observed,"",79567,VAS
Alnus rubra,"Bong.","",red alder,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fagales,,,Betulaceae,,,Alnus,Alnus rubra,,,,native,S5 (2015),,1975-09-07,"Richard Hebda",UBC,V162051,,2024-10-15,"fjfrazier",iNaturalist,247538983,,432,confirmed,observed,"",56034,VAS
Amaranthus retroflexus,"L.","",redroot pigweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Amaranthaceae,Amaranthoideae,,Amaranthus,Amaranthus retroflexus,,,,native,S5 (2015),,2018-09-26,"Ben Keen",iNaturalist,16935468,,2020-09-13,"Ben Keen",iNaturalist,59548033,,4,new 2018,observed,"",58776,VAS
Ambrosia artemisiifolia,"L.","",common ragweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Ambrosia,Ambrosia artemisiifolia,,,,native,SNA (2019),,2021-09-16,"Gwen L'Hirondelle",iNaturalist,95228218,,2021-09-28,"Gwen L'Hirondelle",iNaturalist,96605034,,4,new 2021,observed,"",53587,VAS
Ambrosia chamissonis,"(Less.) Greene","",silver burweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Ambrosia,Ambrosia chamissonis,,,,native,S5 (2019),,2019-05-19,"heytiny",iNaturalist,25420763,,2019-05-19,"heytiny",iNaturalist,25420763,,1,new 2019,observed,"",71135,VAS
Amelanchier alnifolia,"(Nutt.) Nutt. ex M. Roem.","",saskatoon,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,,,Amelanchier,Amelanchier alnifolia,,,,native,S4S5 (2001),,1912-05-02,"W. Taylor",UBC,V80603,,2024-09-29,"laiet17",iNaturalist,244813587,,582,confirmed,observed,"",75415,VAS
Anaphalis margaritacea,"(L.) Benth. & Hook.","",pearly everlasting,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Anaphalis,Anaphalis margaritacea,,,,native,S5 (2015),,1951-07-28,"W. Cottle",UBC,V27384,,2024-10-15,"fjfrazier",iNaturalist,247538464,,581,confirmed,observed,"",52833,VAS
Andromeda polifolia var. polifolia,"L.","",bog-rosemary,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Vaccinioideae,,Andromeda,Andromeda polifolia,,,polifolia,native,S4 (2019),,2020-02-21,"Nicola Rammell",iNaturalist,39235775,,2020-02-21,"Nicola Rammell",iNaturalist,39235775,,1,new 2020,observed,"",239202,VAS
Anemone parviflora,"Michx.","",small-flower anemone,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemone,Anemone parviflora,,,,native,S5,,1913-07-01,"F. Perry",UBC,V34011,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:28,,4,reported,unobserved,"",158365,VAS
Anemonoides grayi," (Behr & Kellogg) Starod.","",Lyall's anemone,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemonoides,Anemonoides grayi,,,,native,S4S5 (2019),,1980-05-10,"A.A. Rose",UBC,V170140,,2024-05-12,"Regan Cross",iNaturalist,215425951,,5,confirmed,observed,"",950609,VAS
Angelica genuflexa,"Nutt.","",kneeling angelica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Apiaceae,Apioideae,,Angelica,Angelica genuflexa,,,,native,S5 (2019,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:29,,2024-06-26,"Andrei Okunev",iNaturalist,226515872,,2,new 2020,observed,"",75450,VAS
Angelica lucida,"L.","",sea-watch,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Apiaceae,Apioideae,,Angelica,Angelica lucida,,,,native,S5 (2015),,2004-08-12,"Nick Page",Effects of Fish Habitat Restoration Activities on Plant Communities in the Squamish River Estuary: Summary Report,NPAGE2004:19,,2024-08-16,"Harry Hill",iNaturalist,236162168,,52,confirmed,observed,"",75453,VAS
Anisocarpus madioides,"Nutt.","",woodland tarweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Anisocarpus, Anisocarpus madioides,,,,native,S5 (2019),,2018-12-15,"Ben Keen",iNaturalist,19035609,,2024-10-06,"Gavin Petersen",iNaturalist,246049605,,23,new 2018,observed,"",53137,VAS
Antennaria alpina,"(L.) Gaertn.","",alpine pussytoes,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Antennaria,Antennaria alpina,,,,native,S5 (2015),,1964-09-20,"Vladimir J. Krajina, R.C. Brooke",UBC,V108846,,1966-08-01,"B. Fraser",UBC,V158269,,2,reported,unobserved,"UBC:  Antennaria pallida",154163,VAS
Antennaria howellii,"Greeene","",small pussytoes,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Antennaria,Antennaria howellii,,,,native,S5 (2015),,2015-05-10,"hillanddale",iNaturalist,9535369,,2018-05-10,"tomdadom",iNaturalist,12500789,,3,confirmed,observed,"",75471,VAS
Antennaria media,"Greene","",dark pussytoes,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Antennaria,Antennaria media,,,,native,S5 (2019),,1951-08-01,"M.R. Jackson",UBC,V47584,,2024-08-29,"stem57",iNaturalist,240499437,,14,confirmed,observed,"",75466,VAS
Antennaria neglecta,"Greene","",field pussytoes,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Antennaria,Antennaria neglecta,,,,native,S4 (2018),,1986-05-29,"William Merilees",RBCM,V155110,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:32,,2,reported,unobserved,"RBCM:  Squamish Evans Lake",127005,VAS
Antennaria rosea,"Greene","",rosy pussytoes,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Antennaria,Antennaria rosea,,,,native,SNR (2015),,1913-08-03,"H. Sampson",UBC,V190638,,2024-07-23,"nicofret",iNaturalist,231344004,,16,confirmed,observed,"iNat: needs i.d.",53096,VAS
Antennaria umbrinella,"Rydb.","",umber pussytoes,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Antennaria,Antennaria umbrinella,,,,native,S5 (2019),,1912-07-12,"John Davidson",UBC,V44832,,2023-08-01,"phmstone",iNaturalist,187100631,,5,confirmed,observed,"",75471,VAS
Anthoxanthum hirtum,"(Schrank) Y. Schouten & Veldkamp","",northern sweetgrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooidiae,,Anthoxanthum,Anthoxanthum hirtum,,,,native,S5 (2015),,1997-05-18,"Gerald B. Straley",UBC,V226206,,2024-05-02,"aidenkrysciak87",iNaturalist,213075863,,14,confirmed,observed,"Gerald B. Straley reports syn. Anthoxanthum nitens (V226206)",204239,VAS
Aphyllon californicum ssp. californicum,"(Cham. & Schltdl.) A.Gray","",California broomrape,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Orobanchaceae,,,Aphyllon,Aphyllon californicum,,californicum,,native,S4 (2019),,2022-07-16,"Ben Keen",iNaturalist,126566925,,2022-07-16,"Ben Keen",iNaturalist,126566925,,2,new 2022,observed,"",802465,VAS
Apocynum androsaemifolium,"L.","",spreading dogbane,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Gentianales,,,Apocynaceae,Apocynoideae,,Apocynum,Apocynum androsaemifolium,,,,native,S5 (2000),,1963-06-04,"David L. Krause",UBC,V106975,,2024-06-28,"judith holm",iNaturalist,225858811,,34,confirmed,observed,"",47359,VAS
Aquilegia formosa,"Fisch. ex DC.","",western columbine,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Thalictroideae,,Aquilegia,Aquilegia formosa,,,,native,S5 (2015),,1912-08-15,"John Davidson",UBC,V35984,,2024-09-10,"Stefania Goodrich",iNaturalist,240994797,,218,confirmed,observed,"",48244,VAS
Arabis eschscholtziana,"Andrz.","",Eschscholtz's rockcress,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,,,Arabis,Arabis eschscholtziana,,,,native,S5 (2019),,1925-05-03,"George Hardy",RBCM,V007549,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:37,,2,reported,unobserved,"",75494,VAS
Arbutus menziesii,"Pursh","",arbutus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Arbutoideae,,Arbutus,Arbutus menziesii,,,,native,S4? (2014),,1958-11-01,"A. Jablanczy",UBC,V80828,,2024-10-06,"Gavin Petersen",iNaturalist,246048709,,790,confirmed,observed,"",51046,VAS
Arceuthobium tsugense ssp. contortae,"(Rosend.) G.N.Jones","Wass & Mathiasen",shore pine dwarf-mistletoe,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Santalales,,,Santalaceae,,,Arceuthobium,Arceuthobium tsugense,,contortae,,native,S4 (2017),,2014-07-26,"Else Mikkelsen",iNaturalist,9228336,,2021-06-26,"Lou D",iNaturalist,84789758,,5,confirmed,observed,"",234332,VAS
Arceuthobium tsugense ssp. mertensianae,"(Rosend.) G.N.Jones","Hawksw. & Nickrent",mountain hemlock dwarf mistletoe,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Santalales,,,Santalaceae,,,Arceuthobium,Arceuthobium tsugense,,mertensianae,,native,S3 (2017),,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:38,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:38,,1,new 2020,unobserved,"",234333,VAS
Arceuthobium tsugense ssp. tsugense,"(Rosend.) G.N.Jones","",hemlock dwarf mistletoe,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Santalales,,,Santalaceae,,,Arceuthobium,Arceuthobium tsugense,,tsugense,,native,S5 (2020),,2022-03-06,"Gwen L'Hirondelle",iNaturalist,108158342,,2023-07-23,"risao",iNaturalist,175325156,,2,new 2022,observed,"",234334,VAS
Arctostaphylos × media,"Greene","",hybrid manzanita,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Arbutoideae,,Arctostaphylos,Arctostaphylos ,Arctostaphylos × media,,,native,S4 (2015),,1962-02-21,"Katherine I. Beamish",UBC,V94020,,2024-10-05,"Steve Ansell",iNaturalist,245839902,,34,confirmed,observed,"",181436,VAS
Arctostaphylos columbiana,"Piper","",Columbia manzanita,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Arbutoideae,,Arctostaphylos,Arctostaphylos columbiana,,,,native,S4 (2014),,1946-04-13,"Thomas M.C. Taylor",UBC,V107548,,2024-10-05,"Steve Ansell",iNaturalist,245840976,,150,confirmed,observed,"",75505,VAS
Arctostaphylos uva-ursi,"(L.) Spreng.","",bearberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Arbutoideae,,Arctostaphylos,Arctostaphylos uva-ursi,,,,native,S5 (2015),,1912-08-11,"John Davidson",UBC,V15837,,2024-10-05,"Steve Ansell",iNaturalist,245841179,,289,confirmed,observed,"",68049,VAS
Argentina anserina,"(L.) Rydb.","",common silverweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Argentina,Argentina anserina,,,,native,S5 (2000),,1996-04-27,"J. Burke Korol",iNaturalist,9781155,,2024-09-08,"ellisjul",iNaturalist,240637605,,47,confirmed,observed,"",158615,VAS
Argentina pacifica,"(Howell) Rydb.","",pacific silverweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Argentina,Argentina pacifica,,,,native,S5 (2000),,2004-08-12,"Nick Page",Effects of Fish Habitat Restoration Activities on Plant Communities in the Squamish River Estuary: Summary Report,NPAGE2004:1,,2024-10-06,"rm1997",iNaturalist,246057513,,45,confirmed,observed,"Reported as: Potentilla anserina ssp. pacifica ; iNat: needs i.d. taxonomy not settled",524900,VAS
Arnica angustifolia ssp. angustifolia,"(Vahl.) Maguire","",narrow-leaf arnica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Arnica,Arnica angustifolia,,angustifolia,,native,S5,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:43,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:43,,1,new 2020,unobserved,"somewhat out of range? usually in northern BC",234430,VAS
Arnica cordifolia,"Hook.","",heartleaf arnica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Arnica,Arnica cordifolia,,,,native,S5 (2015),,1956-08-07,"Vernon C. Brink",UBC,V55449,,2023-06-30,"Ash",iNaturalist,172213714,,8,confirmed,observed,"",75569,VAS
Arnica gracilis,"Rydb.","",slender leopardbane,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Arnica,Arnica gracilis,,,,native,S5 (2000),,1961-08-19,"E.B. Peterson",UBC,V97820,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:45,,2,reported,unobserved,"",158686,VAS
